timestamp_folder,pig_id,pig_timestamp,rgb_jpg,rgb_aligned_jpg,ir_jpg,depth_jpg,label
20260131-09-02-48,7,20260131-09-04-17,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig7_rgb_20260131-09-04-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig7_rgb_aligned_20260131-09-04-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig7_ir_vis_20260131-09-04-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig7_depth_vis_20260131-09-04-17.jpg,1
20260131-09-02-48,8,20260131-09-04-26,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig8_rgb_20260131-09-04-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig8_rgb_aligned_20260131-09-04-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig8_ir_vis_20260131-09-04-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig8_depth_vis_20260131-09-04-26.jpg,1
20260131-09-02-48,9,20260131-09-04-35,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig9_rgb_20260131-09-04-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig9_rgb_aligned_20260131-09-04-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig9_ir_vis_20260131-09-04-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig9_depth_vis_20260131-09-04-35.jpg,0
20260131-09-02-48,10,20260131-09-04-44,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig10_rgb_20260131-09-04-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig10_rgb_aligned_20260131-09-04-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig10_ir_vis_20260131-09-04-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig10_depth_vis_20260131-09-04-44.jpg,1
20260131-09-02-48,11,20260131-09-04-53,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig11_rgb_20260131-09-04-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig11_rgb_aligned_20260131-09-04-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig11_ir_vis_20260131-09-04-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig11_depth_vis_20260131-09-04-53.jpg,1
20260131-09-02-48,12,20260131-09-05-02,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig12_rgb_20260131-09-05-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig12_rgb_aligned_20260131-09-05-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig12_ir_vis_20260131-09-05-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig12_depth_vis_20260131-09-05-02.jpg,1
20260131-09-02-48,14,20260131-09-05-19,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig14_rgb_20260131-09-05-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig14_rgb_aligned_20260131-09-05-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig14_ir_vis_20260131-09-05-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig14_depth_vis_20260131-09-05-19.jpg,1
20260131-09-02-48,15,20260131-09-05-29,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig15_rgb_20260131-09-05-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig15_rgb_aligned_20260131-09-05-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig15_ir_vis_20260131-09-05-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig15_depth_vis_20260131-09-05-29.jpg,1
20260131-09-02-48,16,20260131-09-05-37,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig16_rgb_20260131-09-05-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig16_rgb_aligned_20260131-09-05-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig16_ir_vis_20260131-09-05-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig16_depth_vis_20260131-09-05-37.jpg,1
20260131-09-02-48,17,20260131-09-05-46,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig17_rgb_20260131-09-05-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig17_rgb_aligned_20260131-09-05-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig17_ir_vis_20260131-09-05-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig17_depth_vis_20260131-09-05-46.jpg,1
20260131-09-02-48,18,20260131-09-05-55,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig18_rgb_20260131-09-05-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig18_rgb_aligned_20260131-09-05-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig18_ir_vis_20260131-09-05-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-09-02-48/pig18_depth_vis_20260131-09-05-55.jpg,1
20260131-12-14-40,0,20260131-12-15-07,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig0_rgb_20260131-12-15-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig0_rgb_aligned_20260131-12-15-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig0_ir_vis_20260131-12-15-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig0_depth_vis_20260131-12-15-07.jpg,1
20260131-12-14-40,2,20260131-12-15-25,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig2_rgb_20260131-12-15-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig2_rgb_aligned_20260131-12-15-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig2_ir_vis_20260131-12-15-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig2_depth_vis_20260131-12-15-25.jpg,1
20260131-12-14-40,3,20260131-12-15-33,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig3_rgb_20260131-12-15-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig3_rgb_aligned_20260131-12-15-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig3_ir_vis_20260131-12-15-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig3_depth_vis_20260131-12-15-33.jpg,1
20260131-12-14-40,5,20260131-12-15-51,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig5_rgb_20260131-12-15-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig5_rgb_aligned_20260131-12-15-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig5_ir_vis_20260131-12-15-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig5_depth_vis_20260131-12-15-51.jpg,1
20260131-12-14-40,6,20260131-12-16-00,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig6_rgb_20260131-12-16-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig6_rgb_aligned_20260131-12-16-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig6_ir_vis_20260131-12-16-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig6_depth_vis_20260131-12-16-00.jpg,1
20260131-12-14-40,7,20260131-12-16-09,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig7_rgb_20260131-12-16-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig7_rgb_aligned_20260131-12-16-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig7_ir_vis_20260131-12-16-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig7_depth_vis_20260131-12-16-09.jpg,1
20260131-12-14-40,8,20260131-12-16-18,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig8_rgb_20260131-12-16-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig8_rgb_aligned_20260131-12-16-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig8_ir_vis_20260131-12-16-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig8_depth_vis_20260131-12-16-18.jpg,1
20260131-12-14-40,9,20260131-12-16-27,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig9_rgb_20260131-12-16-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig9_rgb_aligned_20260131-12-16-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig9_ir_vis_20260131-12-16-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig9_depth_vis_20260131-12-16-27.jpg,0
20260131-12-14-40,10,20260131-12-16-36,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig10_rgb_20260131-12-16-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig10_rgb_aligned_20260131-12-16-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig10_ir_vis_20260131-12-16-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig10_depth_vis_20260131-12-16-36.jpg,1
20260131-12-14-40,11,20260131-12-16-45,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig11_rgb_20260131-12-16-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig11_rgb_aligned_20260131-12-16-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig11_ir_vis_20260131-12-16-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig11_depth_vis_20260131-12-16-45.jpg,1
20260131-12-14-40,12,20260131-12-16-54,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig12_rgb_20260131-12-16-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig12_rgb_aligned_20260131-12-16-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig12_ir_vis_20260131-12-16-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig12_depth_vis_20260131-12-16-54.jpg,1
20260131-12-14-40,14,20260131-12-17-11,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig14_rgb_20260131-12-17-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig14_rgb_aligned_20260131-12-17-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig14_ir_vis_20260131-12-17-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig14_depth_vis_20260131-12-17-11.jpg,1
20260131-12-14-40,15,20260131-12-17-21,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig15_rgb_20260131-12-17-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig15_rgb_aligned_20260131-12-17-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig15_ir_vis_20260131-12-17-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig15_depth_vis_20260131-12-17-21.jpg,1
20260131-12-14-40,16,20260131-12-17-29,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig16_rgb_20260131-12-17-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig16_rgb_aligned_20260131-12-17-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig16_ir_vis_20260131-12-17-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig16_depth_vis_20260131-12-17-29.jpg,1
20260131-12-14-40,18,20260131-12-17-47,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig18_rgb_20260131-12-17-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig18_rgb_aligned_20260131-12-17-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig18_ir_vis_20260131-12-17-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-12-14-40/pig18_depth_vis_20260131-12-17-47.jpg,1
20260131-15-15-55,0,20260131-15-16-22,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig0_rgb_20260131-15-16-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig0_rgb_aligned_20260131-15-16-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig0_ir_vis_20260131-15-16-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig0_depth_vis_20260131-15-16-22.jpg,1
20260131-15-15-55,2,20260131-15-16-39,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig2_rgb_20260131-15-16-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig2_rgb_aligned_20260131-15-16-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig2_ir_vis_20260131-15-16-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig2_depth_vis_20260131-15-16-39.jpg,1
20260131-15-15-55,3,20260131-15-16-48,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig3_rgb_20260131-15-16-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig3_rgb_aligned_20260131-15-16-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig3_ir_vis_20260131-15-16-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig3_depth_vis_20260131-15-16-48.jpg,1
20260131-15-15-55,4,20260131-15-16-57,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig4_rgb_20260131-15-16-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig4_rgb_aligned_20260131-15-16-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig4_ir_vis_20260131-15-16-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig4_depth_vis_20260131-15-16-57.jpg,1
20260131-15-15-55,5,20260131-15-17-06,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig5_rgb_20260131-15-17-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig5_rgb_aligned_20260131-15-17-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig5_ir_vis_20260131-15-17-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig5_depth_vis_20260131-15-17-06.jpg,1
20260131-15-15-55,6,20260131-15-17-15,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig6_rgb_20260131-15-17-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig6_rgb_aligned_20260131-15-17-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig6_ir_vis_20260131-15-17-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig6_depth_vis_20260131-15-17-15.jpg,1
20260131-15-15-55,7,20260131-15-17-24,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig7_rgb_20260131-15-17-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig7_rgb_aligned_20260131-15-17-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig7_ir_vis_20260131-15-17-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig7_depth_vis_20260131-15-17-24.jpg,1
20260131-15-15-55,8,20260131-15-17-33,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig8_rgb_20260131-15-17-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig8_rgb_aligned_20260131-15-17-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig8_ir_vis_20260131-15-17-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig8_depth_vis_20260131-15-17-33.jpg,1
20260131-15-15-55,9,20260131-15-17-42,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig9_rgb_20260131-15-17-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig9_rgb_aligned_20260131-15-17-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig9_ir_vis_20260131-15-17-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig9_depth_vis_20260131-15-17-42.jpg,0
20260131-15-15-55,10,20260131-15-17-51,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig10_rgb_20260131-15-17-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig10_rgb_aligned_20260131-15-17-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig10_ir_vis_20260131-15-17-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig10_depth_vis_20260131-15-17-51.jpg,1
20260131-15-15-55,11,20260131-15-18-00,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig11_rgb_20260131-15-18-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig11_rgb_aligned_20260131-15-18-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig11_ir_vis_20260131-15-18-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig11_depth_vis_20260131-15-18-00.jpg,1
20260131-15-15-55,12,20260131-15-18-09,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig12_rgb_20260131-15-18-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig12_rgb_aligned_20260131-15-18-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig12_ir_vis_20260131-15-18-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig12_depth_vis_20260131-15-18-09.jpg,1
20260131-15-15-55,14,20260131-15-18-26,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig14_rgb_20260131-15-18-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig14_rgb_aligned_20260131-15-18-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig14_ir_vis_20260131-15-18-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig14_depth_vis_20260131-15-18-26.jpg,1
20260131-15-15-55,15,20260131-15-18-36,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig15_rgb_20260131-15-18-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig15_rgb_aligned_20260131-15-18-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig15_ir_vis_20260131-15-18-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig15_depth_vis_20260131-15-18-36.jpg,1
20260131-15-15-55,16,20260131-15-18-44,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig16_rgb_20260131-15-18-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig16_rgb_aligned_20260131-15-18-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig16_ir_vis_20260131-15-18-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig16_depth_vis_20260131-15-18-44.jpg,1
20260131-15-15-55,18,20260131-15-19-02,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig18_rgb_20260131-15-19-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig18_rgb_aligned_20260131-15-19-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig18_ir_vis_20260131-15-19-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-15-15-55/pig18_depth_vis_20260131-15-19-02.jpg,1
20260131-18-27-50,0,20260131-18-28-16,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig0_rgb_20260131-18-28-16.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig0_rgb_aligned_20260131-18-28-16.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig0_ir_vis_20260131-18-28-16.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig0_depth_vis_20260131-18-28-16.jpg,0
20260131-18-27-50,2,20260131-18-28-34,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig2_rgb_20260131-18-28-34.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig2_rgb_aligned_20260131-18-28-34.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig2_ir_vis_20260131-18-28-34.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig2_depth_vis_20260131-18-28-34.jpg,1
20260131-18-27-50,3,20260131-18-28-43,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig3_rgb_20260131-18-28-43.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig3_rgb_aligned_20260131-18-28-43.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig3_ir_vis_20260131-18-28-43.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig3_depth_vis_20260131-18-28-43.jpg,1
20260131-18-27-50,4,20260131-18-28-52,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig4_rgb_20260131-18-28-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig4_rgb_aligned_20260131-18-28-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig4_ir_vis_20260131-18-28-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig4_depth_vis_20260131-18-28-52.jpg,0
20260131-18-27-50,5,20260131-18-29-01,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig5_rgb_20260131-18-29-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig5_rgb_aligned_20260131-18-29-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig5_ir_vis_20260131-18-29-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig5_depth_vis_20260131-18-29-01.jpg,1
20260131-18-27-50,6,20260131-18-29-10,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig6_rgb_20260131-18-29-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig6_rgb_aligned_20260131-18-29-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig6_ir_vis_20260131-18-29-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig6_depth_vis_20260131-18-29-10.jpg,0
20260131-18-27-50,7,20260131-18-29-19,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig7_rgb_20260131-18-29-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig7_rgb_aligned_20260131-18-29-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig7_ir_vis_20260131-18-29-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig7_depth_vis_20260131-18-29-19.jpg,1
20260131-18-27-50,8,20260131-18-29-28,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig8_rgb_20260131-18-29-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig8_rgb_aligned_20260131-18-29-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig8_ir_vis_20260131-18-29-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig8_depth_vis_20260131-18-29-28.jpg,1
20260131-18-27-50,9,20260131-18-29-37,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig9_rgb_20260131-18-29-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig9_rgb_aligned_20260131-18-29-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig9_ir_vis_20260131-18-29-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig9_depth_vis_20260131-18-29-37.jpg,0
20260131-18-27-50,10,20260131-18-29-46,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig10_rgb_20260131-18-29-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig10_rgb_aligned_20260131-18-29-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig10_ir_vis_20260131-18-29-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig10_depth_vis_20260131-18-29-46.jpg,1
20260131-18-27-50,11,20260131-18-29-55,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig11_rgb_20260131-18-29-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig11_rgb_aligned_20260131-18-29-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig11_ir_vis_20260131-18-29-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig11_depth_vis_20260131-18-29-55.jpg,1
20260131-18-27-50,12,20260131-18-30-03,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig12_rgb_20260131-18-30-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig12_rgb_aligned_20260131-18-30-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig12_ir_vis_20260131-18-30-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig12_depth_vis_20260131-18-30-03.jpg,0
20260131-18-27-50,14,20260131-18-30-21,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig14_rgb_20260131-18-30-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig14_rgb_aligned_20260131-18-30-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig14_ir_vis_20260131-18-30-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-18-27-50/pig14_depth_vis_20260131-18-30-21.jpg,0
