timestamp_folder,pig_id,pig_timestamp,rgb_jpg,ir_jpg,depth_jpg,label
20260130-18-39-23,7,20260130-18-40-52,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig7_rgb_20260130-18-40-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig7_ir_vis_20260130-18-40-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig7_depth_vis_20260130-18-40-52.jpg,3
20260130-18-39-23,8,20260130-18-41-01,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig8_rgb_20260130-18-41-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig8_ir_vis_20260130-18-41-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig8_depth_vis_20260130-18-41-01.jpg,0
20260130-18-39-23,9,20260130-18-41-10,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig9_rgb_20260130-18-41-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig9_ir_vis_20260130-18-41-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig9_depth_vis_20260130-18-41-10.jpg,2
20260130-18-39-23,10,20260130-18-41-19,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig10_rgb_20260130-18-41-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig10_ir_vis_20260130-18-41-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig10_depth_vis_20260130-18-41-19.jpg,0
20260130-18-39-23,11,20260130-18-41-28,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig11_rgb_20260130-18-41-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig11_ir_vis_20260130-18-41-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig11_depth_vis_20260130-18-41-28.jpg,0
20260130-18-39-23,12,20260130-18-41-36,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig12_rgb_20260130-18-41-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig12_ir_vis_20260130-18-41-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig12_depth_vis_20260130-18-41-36.jpg,2
20260130-18-39-23,14,20260130-18-41-54,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig14_rgb_20260130-18-41-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig14_ir_vis_20260130-18-41-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig14_depth_vis_20260130-18-41-54.jpg,0
20260130-18-39-23,15,20260130-18-42-03,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig15_rgb_20260130-18-42-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig15_ir_vis_20260130-18-42-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig15_depth_vis_20260130-18-42-03.jpg,2
20260130-18-39-23,16,20260130-18-42-12,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig16_rgb_20260130-18-42-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig16_ir_vis_20260130-18-42-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig16_depth_vis_20260130-18-42-12.jpg,0
20260130-18-39-23,18,20260130-18-42-29,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig18_rgb_20260130-18-42-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig18_ir_vis_20260130-18-42-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-18-39-23/pig18_depth_vis_20260130-18-42-29.jpg,2
20260130-21-08-37,0,20260130-21-09-04,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig0_rgb_20260130-21-09-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig0_ir_vis_20260130-21-09-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig0_depth_vis_20260130-21-09-04.jpg,2
20260130-21-08-37,4,20260130-21-09-39,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig4_rgb_20260130-21-09-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig4_ir_vis_20260130-21-09-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig4_depth_vis_20260130-21-09-39.jpg,2
20260130-21-08-37,5,20260130-21-09-48,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig5_rgb_20260130-21-09-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig5_ir_vis_20260130-21-09-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig5_depth_vis_20260130-21-09-48.jpg,2
20260130-21-08-37,6,20260130-21-09-57,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig6_rgb_20260130-21-09-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig6_ir_vis_20260130-21-09-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig6_depth_vis_20260130-21-09-57.jpg,2
20260130-21-08-37,8,20260130-21-10-15,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig8_rgb_20260130-21-10-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig8_ir_vis_20260130-21-10-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig8_depth_vis_20260130-21-10-15.jpg,0
20260130-21-08-37,9,20260130-21-10-24,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig9_rgb_20260130-21-10-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig9_ir_vis_20260130-21-10-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig9_depth_vis_20260130-21-10-24.jpg,2
20260130-21-08-37,10,20260130-21-10-33,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig10_rgb_20260130-21-10-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig10_ir_vis_20260130-21-10-33.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig10_depth_vis_20260130-21-10-33.jpg,0
20260130-21-08-37,11,20260130-21-10-42,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig11_rgb_20260130-21-10-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig11_ir_vis_20260130-21-10-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig11_depth_vis_20260130-21-10-42.jpg,0
20260130-21-08-37,12,20260130-21-10-51,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig12_rgb_20260130-21-10-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig12_ir_vis_20260130-21-10-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig12_depth_vis_20260130-21-10-51.jpg,2
20260130-21-08-37,14,20260130-21-11-08,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig14_rgb_20260130-21-11-08.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig14_ir_vis_20260130-21-11-08.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig14_depth_vis_20260130-21-11-08.jpg,3
20260130-21-08-37,15,20260130-21-11-18,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig15_rgb_20260130-21-11-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig15_ir_vis_20260130-21-11-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig15_depth_vis_20260130-21-11-18.jpg,3
20260130-21-08-37,16,20260130-21-11-26,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig16_rgb_20260130-21-11-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig16_ir_vis_20260130-21-11-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig16_depth_vis_20260130-21-11-26.jpg,3
20260130-21-08-37,17,20260130-21-11-35,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig17_rgb_20260130-21-11-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig17_ir_vis_20260130-21-11-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig17_depth_vis_20260130-21-11-35.jpg,0
20260130-21-08-37,18,20260130-21-11-44,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig18_rgb_20260130-21-11-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig18_ir_vis_20260130-21-11-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-21-08-37/pig18_depth_vis_20260130-21-11-44.jpg,3
20260130-23-59-10,0,20260130-23-59-37,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig0_rgb_20260130-23-59-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig0_ir_vis_20260130-23-59-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig0_depth_vis_20260130-23-59-37.jpg,2
20260130-23-59-10,3,20260131-00-00-04,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig3_rgb_20260131-00-00-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig3_ir_vis_20260131-00-00-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig3_depth_vis_20260131-00-00-04.jpg,2
20260130-23-59-10,4,20260131-00-00-12,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig4_rgb_20260131-00-00-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig4_ir_vis_20260131-00-00-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig4_depth_vis_20260131-00-00-12.jpg,2
20260130-23-59-10,5,20260131-00-00-21,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig5_rgb_20260131-00-00-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig5_ir_vis_20260131-00-00-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig5_depth_vis_20260131-00-00-21.jpg,2
20260130-23-59-10,6,20260131-00-00-30,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig6_rgb_20260131-00-00-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig6_ir_vis_20260131-00-00-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig6_depth_vis_20260131-00-00-30.jpg,3
20260130-23-59-10,7,20260131-00-00-39,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig7_rgb_20260131-00-00-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig7_ir_vis_20260131-00-00-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig7_depth_vis_20260131-00-00-39.jpg,3
20260130-23-59-10,8,20260131-00-00-48,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig8_rgb_20260131-00-00-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig8_ir_vis_20260131-00-00-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig8_depth_vis_20260131-00-00-48.jpg,3
20260130-23-59-10,9,20260131-00-00-57,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig9_rgb_20260131-00-00-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig9_ir_vis_20260131-00-00-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig9_depth_vis_20260131-00-00-57.jpg,2
20260130-23-59-10,10,20260131-00-01-06,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig10_rgb_20260131-00-01-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig10_ir_vis_20260131-00-01-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig10_depth_vis_20260131-00-01-06.jpg,3
20260130-23-59-10,11,20260131-00-01-15,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig11_rgb_20260131-00-01-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig11_ir_vis_20260131-00-01-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig11_depth_vis_20260131-00-01-15.jpg,3
20260130-23-59-10,12,20260131-00-01-24,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig12_rgb_20260131-00-01-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig12_ir_vis_20260131-00-01-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig12_depth_vis_20260131-00-01-24.jpg,2
20260130-23-59-10,14,20260131-00-01-41,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig14_rgb_20260131-00-01-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig14_ir_vis_20260131-00-01-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig14_depth_vis_20260131-00-01-41.jpg,2
20260130-23-59-10,15,20260131-00-01-51,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig15_rgb_20260131-00-01-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig15_ir_vis_20260131-00-01-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig15_depth_vis_20260131-00-01-51.jpg,2
20260130-23-59-10,16,20260131-00-01-59,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig16_rgb_20260131-00-01-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig16_ir_vis_20260131-00-01-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig16_depth_vis_20260131-00-01-59.jpg,3
20260130-23-59-10,18,20260131-00-02-17,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig18_rgb_20260131-00-02-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig18_ir_vis_20260131-00-02-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-23-59-10/pig18_depth_vis_20260131-00-02-17.jpg,2
20260131-00-20-29,0,20260131-00-20-56,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig0_rgb_20260131-00-20-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig0_ir_vis_20260131-00-20-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig0_depth_vis_20260131-00-20-56.jpg,2
20260131-00-20-29,2,20260131-00-21-14,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig2_rgb_20260131-00-21-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig2_ir_vis_20260131-00-21-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig2_depth_vis_20260131-00-21-14.jpg,3
20260131-00-20-29,3,20260131-00-21-23,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig3_rgb_20260131-00-21-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig3_ir_vis_20260131-00-21-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig3_depth_vis_20260131-00-21-23.jpg,2
20260131-00-20-29,4,20260131-00-21-32,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig4_rgb_20260131-00-21-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig4_ir_vis_20260131-00-21-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig4_depth_vis_20260131-00-21-32.jpg,2
20260131-00-20-29,5,20260131-00-21-40,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig5_rgb_20260131-00-21-40.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig5_ir_vis_20260131-00-21-40.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig5_depth_vis_20260131-00-21-40.jpg,2
20260131-00-20-29,6,20260131-00-21-49,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig6_rgb_20260131-00-21-49.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig6_ir_vis_20260131-00-21-49.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig6_depth_vis_20260131-00-21-49.jpg,3
20260131-00-20-29,7,20260131-00-21-58,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig7_rgb_20260131-00-21-58.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig7_ir_vis_20260131-00-21-58.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig7_depth_vis_20260131-00-21-58.jpg,3
20260131-00-20-29,8,20260131-00-22-07,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig8_rgb_20260131-00-22-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig8_ir_vis_20260131-00-22-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig8_depth_vis_20260131-00-22-07.jpg,3
20260131-00-20-29,9,20260131-00-22-16,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig9_rgb_20260131-00-22-16.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig9_ir_vis_20260131-00-22-16.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig9_depth_vis_20260131-00-22-16.jpg,2
20260131-00-20-29,10,20260131-00-22-25,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig10_rgb_20260131-00-22-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig10_ir_vis_20260131-00-22-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig10_depth_vis_20260131-00-22-25.jpg,3
20260131-00-20-29,11,20260131-00-22-34,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig11_rgb_20260131-00-22-34.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig11_ir_vis_20260131-00-22-34.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig11_depth_vis_20260131-00-22-34.jpg,3
20260131-00-20-29,12,20260131-00-22-43,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig12_rgb_20260131-00-22-43.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig12_ir_vis_20260131-00-22-43.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig12_depth_vis_20260131-00-22-43.jpg,2
20260131-00-20-29,14,20260131-00-23-01,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig14_rgb_20260131-00-23-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig14_ir_vis_20260131-00-23-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig14_depth_vis_20260131-00-23-01.jpg,2
20260131-00-20-29,15,20260131-00-23-10,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig15_rgb_20260131-00-23-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig15_ir_vis_20260131-00-23-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig15_depth_vis_20260131-00-23-10.jpg,3
20260131-00-20-29,16,20260131-00-23-19,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig16_rgb_20260131-00-23-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig16_ir_vis_20260131-00-23-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig16_depth_vis_20260131-00-23-19.jpg,3
20260131-00-20-29,18,20260131-00-23-36,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig18_rgb_20260131-00-23-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig18_ir_vis_20260131-00-23-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-00-20-29/pig18_depth_vis_20260131-00-23-36.jpg,2
20260131-03-11-03,0,20260131-03-11-29,/Users/akbar/Downloads/paal_pipeline/data/20260131-03-11-03/pig0_rgb_20260131-03-11-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-03-11-03/pig0_ir_vis_20260131-03-11-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260131-03-11-03/pig0_depth_vis_20260131-03-11-29.jpg,2
